"Mantel_MC1","Mantel_MC2","Mantel_MC3","Mantel_MC4","Cohen_MC1","Cohen_MC2","Cohen_MC3","Cohen_MC4","Sampled","M1Bias","M2Bias","M3Bias","C1Bias","C2Bias","C3Bias"
0.353329148505589,0.613521313890212,0.660781571720848,0.942299080376446,0.343656607349815,0.719189552812407,0.827697571397378,0.882823371422262,100,0.027697648505589,0.032302913890212,-0.172434728279152,-0.0646325926501848,0.0788095528124071,0.0286339713973776
0.335249261301432,0.540200574930493,0.859163477094257,0.950113140891088,0.405318072621796,0.649378730240642,0.793787133362276,0.898035181978155,1000,0.00961776130143199,-0.041017825069507,0.025947177094257,-0.00297112737820449,0.00899873024064202,-0.00527646663772385
0.360785098970064,0.602450408516834,0.833508916386668,0.95103874569723,0.387146067859963,0.633428437681838,0.803090162339179,0.896540640933928,2500,0.035153598970064,0.0212320085168339,0.000292616386667999,-0.0211431321400373,-0.00695156231816241,0.00402656233917942
0.329964617043782,0.589539577358542,0.843341852160029,0.952568841788779,0.418320187073486,0.634483182184771,0.796718368952377,0.899847172272752,5000,0.00433311704378198,0.00832117735854199,0.010125552160029,0.0100309870734862,-0.00589681781522855,-0.00234523104762308
0.0586391277347393,0.670763476836269,0.903282970838079,0.937984182870518,0.207393099467547,0.910880914956532,0.678476275479887,0.995294132984093,10,-0.266992372265261,0.089545076836269,0.0700666708380789,-0.200896100532453,0.270500914956532,-0.120587324520113
0.389843552863031,0.525891520879226,0.70731955275843,0.964995481085797,0.435312806316559,0.579183337468222,0.815390454399423,0.915421341880557,50,0.064212052863031,-0.0553268791207741,-0.12589674724157,0.027023606316559,-0.0611966625317776,0.0163268543994232
0.319160724930565,0.55581647411507,0.830579034111687,0.972763427074074,0.272757402632486,0.63294849186193,0.753174068038198,0.85510792402755,100,-0.006470775069435,-0.0254019258849301,-0.00263726588831303,-0.135531797367514,-0.00743150813807003,-0.0458895319618017
0.301666457609004,0.594765760497034,0.841594762096225,0.943420424009307,0.421025821778106,0.638113736418408,0.819321699683009,0.899966234002023,1000,-0.023965042390996,0.013547360497034,0.00837846209622495,0.0127366217781058,-0.0022662635815921,0.0202580996830087
0.328987617156759,0.579423843600938,0.822798101902791,0.950911659937224,0.392984309762231,0.628280624369211,0.80225088732412,0.895207272492958,2500,0.00335611715675899,-0.00179455639906201,-0.010418198097209,-0.0153048902377692,-0.0120993756307888,0.00318728732411966
0.330645870893624,0.583587719556545,0.832993001760782,0.947641510644276,0.410935417390662,0.636101526617225,0.798327867215854,0.900563474370156,5000,0.005014370893624,0.00236931955654496,-0.000223298239218073,0.00264621739066218,-0.00427847338277454,-0.000735732784146292
0.589789880421618,0.512635421379814,0.944585549300728,0.94910144675706,0.249763437188172,0.921498266804508,0.982274732606431,0.985898468996837,10,0.264158380421618,-0.068582978620186,0.111369249300728,-0.158525762811828,0.281118266804508,0.183211132606431
0.265258157277835,0.700425049151386,0.906917907288577,0.962530565979969,0.520068483906242,0.700995028451413,0.72894312461701,0.954083350653551,50,-0.060373342722165,0.119206649151386,0.073701607288577,0.111779283906242,0.060615028451413,-0.07012047538299
0.373270070093717,0.571569128069204,0.89012621811557,0.969427603225097,0.461947888968236,0.720416367301151,0.73239319336346,0.89024638353745,100,0.047638570093717,-0.00964927193079601,0.05690991811557,0.053658688968236,0.0800363673011512,-0.0666704066365399
0.316159500109424,0.586785642481912,0.857918649371213,0.953046935900878,0.417637181673313,0.624562806349872,0.80823658583626,0.915171197554511,1000,-0.00947199989057601,0.00556724248191198,0.024702349371213,0.00934798167331302,-0.0158171936501281,0.00917298583625992
0.324083109469399,0.594848474561773,0.840546463215977,0.956650771482672,0.402581854843381,0.624751767726306,0.782573493549017,0.892626049946991,2500,-0.00154839053060102,0.013630074561773,0.00733016321597701,-0.00570734515661886,-0.0156282322736941,-0.016490106450983
0.31745088330077,0.578697762189007,0.836309039349716,0.950072810911586,0.410507331329134,0.63216241972456,0.786995677948407,0.89429418802708,5000,-0.00818061669923004,-0.00252063781099299,0.00309273934971599,0.00221813132913368,-0.00821758027543973,-0.012067922051593
0.389283465209647,0.623689288566378,0.914521148974373,0.906350369704523,0.991141082320222,0.406554075978139,0.986372895016529,0.989250137791128,10,0.063651965209647,0.0424708885663779,0.081304848974373,0.582851882320222,-0.233825924021861,0.187309295016529
0.249701443668758,0.649449861736124,0.803458460763,0.91159047576717,0.292086760554703,0.705804538236694,0.785551813363898,0.996864619991714,50,-0.075930056331242,0.0682314617361239,-0.029757839237,-0.116202439445297,0.0654245382366943,-0.0135117866361018
0.427695410401449,0.566015846565253,0.819087002080414,0.948573572469104,0.383437183768046,0.599717190139348,0.853125534044902,0.9054380717679,100,0.102063910401449,-0.0152025534347471,-0.0141292979195861,-0.0248520162319543,-0.0406628098606516,0.0540619340449019
0.3256176253648,0.572460729999738,0.805184411585143,0.946549935255997,0.383480924978955,0.612874151102389,0.796008959548604,0.890047392441749,1000,-1.38746352000285e-05,-0.00875767000026206,-0.028031888414857,-0.0248082750210445,-0.0275058488976111,-0.00305464045139603
0.31278113139852,0.568853367326039,0.846542070808202,0.947623293940052,0.39482923573018,0.63379502840785,0.784257452685626,0.887915609788304,2500,-0.01285036860148,-0.0123650326739611,0.013325770808202,-0.0134599642698195,-0.00658497159215032,-0.014806147314374
0.319049134231827,0.583575154366065,0.822588273086813,0.954869163786054,0.407042631567634,0.653327546499885,0.792153051280872,0.892677904426255,5000,-0.006582365768173,0.00235675436606497,-0.010628026913187,-0.00124656843236631,0.0129475464998855,-0.00691054871912833
0.501886114807071,0.555779782746373,0.960330904729224,0.98637296696849,0.385777954069578,0.316397781661921,0.984873229415916,0.99952262241886,10,0.176254614807071,-0.0254386172536271,0.127114604729224,-0.0225112459304219,-0.323982218338079,0.185809629415916
0.396920821830958,0.811689957392036,0.850900089867426,0.965139674481156,0.493364597910938,0.758020445130384,0.769524500878057,0.858337489646134,50,0.071289321830958,0.230471557392036,0.017683789867426,0.0850753979109383,0.117640445130384,-0.0295390991219432
0.362457618960074,0.495250220774375,0.825934635178797,0.953318920927716,0.426854533594545,0.590902227049842,0.803970877165897,0.881301026634485,100,0.036826118960074,-0.085968179225625,-0.00728166482120307,0.0185653335945448,-0.049477772950158,0.00490727716589656
0.332653086930062,0.557783501251901,0.819168854428781,0.952164993723291,0.404474270369964,0.633383381312895,0.800890647257004,0.89816615023126,1000,0.007021586930062,-0.023434898748099,-0.0140474455712191,-0.00381492963003593,-0.00699661868710466,0.00182704725700444
0.348223531471819,0.570891385246481,0.822009241977501,0.946391242665768,0.423257093456886,0.644884229611111,0.788165388527209,0.90389993545126,2500,0.022592031471819,-0.010327014753519,-0.011207058022499,0.0149678934568859,0.00450422961111085,-0.0108982114727915
0.324371320940957,0.576625300606174,0.831021588319911,0.946771395956604,0.407547628328982,0.643809667819431,0.803700162151478,0.902361090236842,5000,-0.00126017905904302,-0.00459309939382602,-0.002194711680089,-0.000741571671018459,0.00342966781943121,0.00463656215147834
0.117772825987658,0.429934629977442,0.868684563856868,0.86278770321913,0.109036743096355,0.60767456465778,0.999682174176309,0.492944124389465,10,-0.207858674012342,-0.151283770022558,0.035468263856868,-0.299252456903645,-0.0327054353422198,0.200618574176309
0.41655724590393,0.647270311896726,0.858482504470165,0.937787426133718,0.408636352622022,0.416150869531328,0.805646999676031,0.938275611371541,50,0.09092574590393,0.066051911896726,0.025266204470165,0.00034715262202184,-0.224229130468672,0.00658339967603061
0.295788109821975,0.774633125224939,0.809104295486161,0.977939587915495,0.480968579729404,0.613672490109033,0.765051031848137,0.85323335345324,100,-0.029843390178025,0.193414725224939,-0.024112004513839,0.0726793797294043,-0.026707509890967,-0.034012568151863
0.338044539679046,0.545134230025784,0.805400529013658,0.96304758324721,0.382256382336938,0.608862363672377,0.805361395361566,0.908566204970414,1000,0.012413039679046,-0.036084169974216,-0.027815770986342,-0.0260328176630623,-0.0315176363276226,0.00629779536156561
0.320129876364179,0.566289648232329,0.847268120004736,0.958097268612688,0.373004103117349,0.629682188534737,0.794510001277116,0.898418707497873,2500,-0.00550162363582102,-0.0149287517676711,0.0140518200047359,-0.0352850968826515,-0.0106978114652626,-0.00455359872288419
0.327430933730249,0.581026579821842,0.832378176917498,0.952782071648184,0.408723768992684,0.647825917275608,0.802886863001495,0.896696413427494,5000,0.00179943373024899,-0.000191820178157998,-0.000838123082501974,0.000434568992684181,0.00744591727560817,0.00382326300149505
0.809137284292228,0.747153306297766,0.8960697877788,0.983288716914817,0.349146800809432,0.760545646760659,0.960494803002118,0.830234589385659,10,0.483505784292228,0.165934906297766,0.0628534877788,-0.0591423991905676,0.120165646760659,0.161431203002118
0.26648234082823,0.665770254129401,0.863988043828296,0.969793294210679,0.365576033596802,0.696256401468678,0.696679058838223,0.799057335016329,50,-0.05914915917177,0.084551854129401,0.0307717438282959,-0.0427131664031984,0.0558764014686782,-0.102384541161777
0.252157535478964,0.499780048639725,0.837860546057517,0.964910632298552,0.349383054247218,0.507763424539111,0.680135626315502,0.890096300290901,100,-0.073473964521036,-0.081438351360275,0.00464424605751701,-0.0589061457527821,-0.132616575460888,-0.118927973684498
0.325608178347888,0.56954605997461,0.800171624102584,0.947967394728851,0.430416063261373,0.605938488235269,0.7910862429843,0.883899987800147,1000,-2.33216521119961e-05,-0.01167234002539,-0.033044675897416,0.0221268632613726,-0.0344415117647313,-0.00797735701570035
0.325710323579797,0.576127982321118,0.813862567340419,0.957652030323436,0.42518698661691,0.625469991653763,0.804703662955248,0.900796432310673,2500,7.88235797969938e-05,-0.00509041767888208,-0.0193537326595811,0.0168977866169096,-0.0149100083462373,0.00564006295524844
0.336541792863512,0.583168126731685,0.838548620514259,0.944443972776832,0.39558454423377,0.636153884859047,0.799313813491466,0.891026731813113,5000,0.010910292863512,0.00194972673168503,0.00533232051425903,-0.0127046557662298,-0.00422611514095328,0.000250213491466478
0.0880955282724549,0.839280605115197,0.79912262181402,0.984534391810318,0.400710354436514,0.790363393415351,0.435749949505266,0.972151076623336,10,-0.237535971727545,0.258062205115197,-0.03409367818598,-0.00757884556348631,0.149983393415351,-0.363313650494734
0.269035098445636,0.473801748082491,0.918676962960915,0.963542521299538,0.401584445438116,0.51197180855952,0.775197444303125,0.998153994068239,50,-0.056596401554364,-0.107416651917509,0.0854606629609149,-0.00670475456188369,-0.12840819144048,-0.0238661556968751
0.398855069160927,0.571922217511224,0.901407752951852,0.956420548714313,0.309852052950885,0.669176119616362,0.788631700153698,0.862282994608065,100,0.073223569160927,-0.00929618248877606,0.068191452951852,-0.0984371470491153,0.0287961196163621,-0.0104318998463017
0.312949638951678,0.596862720196669,0.848801780854177,0.940615807631596,0.401667892976989,0.676091983529446,0.814298738341799,0.904944024702047,1000,-0.012681861048322,0.0156443201966689,0.015585480854177,-0.00662130702301089,0.0357119835294463,0.0152351383417993
0.318433957031495,0.585322704626967,0.831339673056717,0.943073896541885,0.40146305617556,0.629264021347711,0.804979139456859,0.894457466898109,2500,-0.007197542968505,0.00410430462696698,-0.00187662694328306,-0.00682614382444013,-0.0111159786522892,0.00591553945685908
0.318185683018108,0.591819495867064,0.835377889038687,0.945927494842475,0.412733753001108,0.649481848288936,0.799478533639088,0.898202414910466,5000,-0.00744581698189201,0.0106010958670639,0.00216158903868702,0.00444455300110769,0.00910184828893579,0.000414933639088177
0.140659267251211,0.797392932520643,0.921306221014978,0.995522858840933,0.647566929771816,0.689956696498401,0.55507998894639,0.98371300602848,10,-0.184972232748789,0.216174532520643,0.088089921014978,0.239277729771816,0.0495766964984008,-0.24398361105361
0.439280769279782,0.617066218376858,0.921970951630001,0.957420839058363,0.419622609857476,0.426763045670713,0.83662310467388,0.849672743055839,50,0.113649269279782,0.035847818376858,0.088754651630001,0.0113334098574759,-0.213616954329287,0.0375595046738796
0.391076362486629,0.693434823362857,0.87517247885057,0.968180250639893,0.260302109155137,0.587081757551338,0.72322153850557,0.873721608839706,100,0.065444862486629,0.112216423362857,0.04195617885057,-0.147987090844863,-0.0532982424486622,-0.0758420614944303
0.316724813178949,0.590937728735662,0.828752294096071,0.950679692702004,0.422430614129501,0.661499587298677,0.794519751349497,0.898768614891926,1000,-0.008906686821051,0.00971932873566195,-0.00446400590392904,0.0141414141295006,0.0211195872986774,-0.00454384865050284
0.316412950190011,0.577032529028855,0.838143958086339,0.945524429714837,0.405315770305213,0.627321997570523,0.798439311937103,0.903808134745331,2500,-0.00921854980998904,-0.00418587097114498,0.00492765808633899,-0.00297342969478664,-0.0130580024294773,-0.000624288062896827
0.331396367799232,0.58343346862778,0.833726000283958,0.947335414336409,0.401486757264613,0.631124177000299,0.787517941708984,0.892189087307756,5000,0.00576486779923197,0.00221506862777998,0.000509700283958026,-0.00680244273538705,-0.00925582299970051,-0.0115456582910158
0.745818664551345,0.627054697635263,0.814519626771845,0.890480863602456,0.994329115558924,0.342584730320569,0.98462204804494,0.999473296702694,10,0.420187164551345,0.045836297635263,-0.018696673228155,0.586039915558924,-0.297795269679431,0.18555844804494
0.355758857360691,0.595024326083323,0.823986416426365,0.970079158932422,0.280170712763689,0.580264618304911,0.730515870630891,0.859502461488248,50,0.030127357360691,0.013805926083323,-0.00922988357363497,-0.128118487236311,-0.0601153816950885,-0.0685477293691095
0.257647419328107,0.606235931459802,0.902599810177497,0.952985852496434,0.458722962014493,0.646836746672412,0.769574015359666,0.860827357098682,100,-0.067984080671893,0.025017531459802,0.069383510177497,0.0504337620144932,0.00645674667241225,-0.0294895846403345
0.326757992105043,0.556425859501557,0.798076471687231,0.96101070784338,0.409590932626433,0.643332318981139,0.786905980144946,0.905488179768276,1000,0.00112649210504301,-0.024792540498443,-0.0351398283127691,0.00130173262643329,0.00295231898113923,-0.0121576198550538
0.335194743346244,0.55063569863253,0.820929076269064,0.94872653507072,0.40622917396083,0.625219371198576,0.801634575229728,0.905202444839817,2500,0.00956324334624398,-0.03058270136747,-0.012287223730936,-0.00206002603916972,-0.0151606288014242,0.0025709752297276
0.32829865711351,0.580215754949545,0.834837596149307,0.947554908048901,0.408791514619255,0.633376935628942,0.805172829846603,0.903230453925687,5000,0.00266715711350995,-0.001002645050455,0.00162129614930695,0.000502314619254596,-0.0070030643710578,0.00610922984660311
0.367983106892137,0.479844526082325,0.8827602870876,0.8613856647942,0.428775928658729,0.256628186577522,0.999995870791537,0.989109849929141,10,0.042351606892137,-0.101373873917675,0.0495439870876,0.0204867286587285,-0.383751813422478,0.200932270791537
0.291517765997785,0.466834514103632,0.807294357007141,0.92879522108697,0.376559741583917,0.724605454132958,0.657388410200005,0.935263953594728,50,-0.034113734002215,-0.114383885896368,-0.025921942992859,-0.0317294584160825,0.0842254541329582,-0.141675189799995
0.256366910307048,0.518565683889552,0.878101275383839,0.938708454669566,0.426043444170206,0.560195986157231,0.877855087109618,0.882610788760038,100,-0.069264589692952,-0.062652716110448,0.044884975383839,0.0177542441702057,-0.080184013842769,0.0787914871096183
0.328383637319917,0.581407720192101,0.84443918360795,0.941813519540842,0.460752827722867,0.615804046070437,0.801366456074893,0.90490558103555,1000,0.00275213731991697,0.000189320192100939,0.01122288360795,0.0524636277228674,-0.024575953929563,0.002302856074893
0.316958839492856,0.597160761154707,0.821703777511567,0.948115042468043,0.38305630478571,0.626163636117224,0.793478904656099,0.89925184832165,2500,-0.00867266050714399,0.0159423611547069,-0.011512522488433,-0.0252328952142902,-0.0142163638827758,-0.00558469534390116
0.330785259545516,0.580833996352258,0.839044196504572,0.949471259592445,0.406729011386859,0.631915843810871,0.794019609471655,0.900051198777657,5000,0.005153759545516,-0.00038440364774206,0.00582789650457194,-0.001560188613141,-0.00846415618912866,-0.00504399052834548
0.0117833261437783,0.835326159400956,0.976852014051983,0.967180040517039,0.336380783960371,0.352404888332348,0.963550438660785,0.990195999414256,10,-0.313848173856222,0.254107759400956,0.143635714051983,-0.0719084160396294,-0.287975111667652,0.164486838660785
0.32999180028097,0.686440165541597,0.873836176689,0.927295800228389,0.395936477222298,0.690025591329474,0.852523640111162,0.878854153327501,50,0.00436030028097001,0.105221765541597,0.040619876689,-0.0123527227777023,0.0496455913294743,0.0534600401111619
0.275402872071621,0.636814636334709,0.86275160917718,0.944616919499968,0.293097885587157,0.642377599058068,0.810376366464998,0.892015361360097,100,-0.050228627928379,0.055596236334709,0.0295353091771799,-0.115191314412843,0.00199759905806818,0.0113127664649981
0.333524982474146,0.570500326964026,0.818672973080276,0.958023983738326,0.452762390188464,0.648222255500269,0.774948936626126,0.911642769949344,1000,0.00789348247414601,-0.0107180730359741,-0.014543326919724,0.0444731901884642,0.00784225550026885,-0.0241146633738739
0.322217617452893,0.576002392636581,0.838335354020613,0.949734553336457,0.409946834116359,0.63291173243602,0.785901996576908,0.899985603020057,2500,-0.00341388254710701,-0.00521600736341898,0.00511905402061297,0.00165763411635894,-0.00746826756397956,-0.0131616034230925
0.319726650324603,0.565096925070472,0.820630586889058,0.950102382837175,0.405597499609229,0.645288266283797,0.794811308333617,0.893359253046631,5000,-0.00590484967539701,-0.016121474929528,-0.012585713110942,-0.00269170039077099,0.00490826628379681,-0.00425229166638319
0.117992740441597,0.26044962481144,0.916712945623407,0.959567961662814,0.38581482010971,0.311961638960803,0.807456108453437,0.999994764193535,10,-0.207638759558403,-0.32076877518856,0.083496645623407,-0.0224743798902896,-0.328418361039196,0.00839250845343698
0.437068068889741,0.666333499744066,0.874501958908569,0.969823015854706,0.539632988614855,0.566718531756281,0.790678088221011,0.864503460244651,50,0.111436568889741,0.0851150997440659,0.0412856589085689,0.131343788614855,-0.0736614682437188,-0.00838551177898872
0.342615505534636,0.640107723353391,0.907183339801127,0.964018877953768,0.393265876438796,0.568527815855501,0.789042571134054,0.852856734924738,100,0.016984005534636,0.0588893233533909,0.073967039801127,-0.0150233235612042,-0.0718521841444992,-0.0100210288659456
0.322746553067972,0.584798771694147,0.825498658269949,0.938793115850659,0.400316202747639,0.658308413733811,0.80720591509432,0.881126387280002,1000,-0.00288494693202801,0.00358037169414693,-0.00771764173005107,-0.00797299725236139,0.0179284137338112,0.00814231509432006
0.316587533377945,0.589024943885005,0.847025740563435,0.94707990275353,0.407005783378867,0.639036686668263,0.801734725278108,0.900696827169285,2500,-0.00904396662205503,0.00780654388500501,0.013809440563435,-0.00128341662113302,-0.00134331333173743,0.00267112527810776
0.331425352265237,0.572573668364016,0.8332369363952,0.949806838414446,0.407951042532696,0.652093501881804,0.7937451517097,0.895110992299806,5000,0.00579385226523699,-0.008644731635984,2.06363952000022e-05,-0.000338157467303701,0.0117135018818036,-0.00531844829030004
0.609024028800805,0.286732171422965,0.78965781169238,0.88879698444177,0.792338014902432,0.733507236217,0.995363976040197,0.657502146938467,10,0.283392528800805,-0.294486228577035,-0.04355848830762,0.384048814902432,0.0931272362170004,0.196300376040197
0.271320149337644,0.647839418786993,0.736385634441304,0.920657361985872,0.173071288621566,0.529309153211743,0.791458367903186,0.855345884697567,50,-0.054311350662356,0.066621018786993,-0.096830665558696,-0.235217911378434,-0.111070846788257,-0.00760523209681385
0.320174048728481,0.549549824791638,0.89285097388922,0.97085875414499,0.416437910445742,0.653057957972395,0.780586321992162,0.902549959605356,100,-0.00545745127151903,-0.031668575208362,0.0596346738892199,0.00814871044574222,0.0126779579723953,-0.0184772780078375
0.358109051256679,0.580019947183079,0.855992561480696,0.940602347401507,0.411336830953325,0.613776060935612,0.796239331590198,0.906312879868357,1000,0.032477551256679,-0.00119845281692099,0.022776261480696,0.00304763095332494,-0.026603939064388,-0.0028242684098021
0.318925300600174,0.575396699724375,0.84405686101216,0.950885777352639,0.412421960538987,0.636921460130124,0.794497134822561,0.913599378286139,2500,-0.00670619939982603,-0.00582170027562501,0.01084056101216,0.0041327605389867,-0.00345853986987565,-0.00456646517743897
0.326183634578674,0.575127333887758,0.830384670282781,0.945405275281324,0.404530984812706,0.634716457858213,0.791872792745967,0.903395701666639,5000,0.00055213457867398,-0.00609106611224197,-0.00283162971721906,-0.0037582151872938,-0.00566354214178666,-0.0071908072540332
0.657023148526342,0.514640195324463,0.735716233939939,0.988767053022224,0.620403924668622,0.309103467857693,0.36563842004694,0.993467984388805,10,0.331391648526342,-0.066578204675537,-0.097500066060061,0.212114724668622,-0.331276532142307,-0.43342517995306
0.308928493520679,0.512049067670265,0.85914671649626,0.945564743708705,0.279780299905143,0.636483415512287,0.955584916071838,0.935781291076966,50,-0.016703006479321,-0.069169332329735,0.0259304164962599,-0.128508900094857,-0.00389658448771324,0.156521316071838
0.280961123388781,0.620595349135951,0.844381451416588,0.970444990257914,0.429522866552619,0.531680656035815,0.830670191705861,0.926585060766107,100,-0.044670376611219,0.039376949135951,0.011165151416588,0.0212336665526186,-0.108699343964185,0.0316065917058612
0.326379652386516,0.610665345901819,0.837762143963167,0.931006915241381,0.461792669302817,0.626630673821297,0.801412156905589,0.904717551362141,1000,0.000748152386515988,0.029446945901819,0.00454584396316693,0.0535034693028171,-0.0137493261787033,0.00234855690558933
0.310764962301738,0.573889608172829,0.822309359761351,0.931618300250612,0.395285200987797,0.644432300750976,0.807284788664718,0.910411349842476,2500,-0.014866537698262,-0.00732879182717106,-0.010906940238649,-0.0130039990122026,0.00405230075097651,0.00822118866471844
0.340820677887208,0.57042215589887,0.836758127267529,0.948290753699872,0.410280299612236,0.64002823859515,0.810869334562856,0.89601940038568,5000,0.015189177887208,-0.01079624410113,0.00354182726752894,0.00199109961223642,-0.000351761404850048,0.0118057345628565
0.0868854840697162,0.69198381101057,0.684756257839396,0.899812108209985,0.288540530510713,0.642887912089092,0.98368099813696,0.997662137657826,10,-0.238746015930284,0.11076541101057,-0.148460042160604,-0.119748669489287,0.00250791208909162,0.18461739813696
0.336835954877424,0.595804162000569,0.882908583523644,0.958490763822253,0.525120184876227,0.422723783512356,0.856469232948568,0.851073237225753,50,0.011204454877424,0.0145857620005689,0.049692283523644,0.116830984876227,-0.217656216487644,0.0574056329485676
0.259691181345565,0.72737431321726,0.808662700792435,0.963184444768819,0.34564816309377,0.482395435391014,0.821279361554718,0.927091294546008,100,-0.065940318654435,0.14615591321726,-0.0245535992075651,-0.0626410369062304,-0.157984564608986,0.0222157615547182
0.313401782034391,0.563866490268909,0.8179545828962,0.953196331692522,0.417712620269312,0.613802243260701,0.829863170258747,0.907774693826219,1000,-0.012229717965609,-0.017351909731091,-0.0152617171038,0.00942342026931237,-0.0265777567392985,0.0307995702587474
0.329245259811336,0.543024434952551,0.833094345107874,0.947750732825318,0.404002430135557,0.643343832937678,0.788572062877135,0.901187324432732,2500,0.00361375981133599,-0.038193965047449,-0.000121954892126075,-0.00428676986444304,0.00296383293767788,-0.0104915371228651
