"lon","lat","zone"
0.848885168084596,0.124022672355047,4
0.709620643188923,0.50097799128848,2
0.0735907618285865,0.17031292675467,3
0.245905765651189,0.564573578960977,1
0.925961929672217,0.199191571753704,4
0.061324204440218,0.637298237829139,1
0.970879012224811,0.552701186532416,2
0.863596728774201,0.647189224322487,2
0.689333580021795,0.650844242795534,2
0.852809941686428,0.460495355351603,2
0.817218264414871,0.216960614194593,4
0.220310400233435,0.163217131097848,3
0.297512038135707,0.165310794074918,3
0.302434344010334,0.496912666786981,1
0.059021143475985,0.101056348622578,3
0.0771609551604035,0.160769868450872,3
0.669248417255607,0.641011986582598,2
0.124652155630307,0.178364789877322,3
0.695186799732287,0.529419550169607,2
0.243080211736701,0.54334405571441,1
0.0634793569695415,0.558503086438046,1
0.817288974304749,0.556739034833433,2
0.798641666601893,0.574003844517,2
0.920735910864271,0.0276349356133864,4
0.0110287351429444,0.114151474410255,3
0.670584761911418,0.175708962347419,4
0.246699909800425,0.551536230563394,1
0.977705799356645,0.566484724427571,2
0.176206909641972,0.0613620743012277,3
0.154979413122028,0.207820615616955,3
0.249194376674418,0.0784732502818312,3
0.803869475288282,0.609194285503794,2
0.702531957317713,0.510898706313735,2
0.97388594120807,0.457447194327223,2
0.740765023580405,0.483071230910817,2
0.90423304917849,0.50742088194665,2
0.194454576256019,0.144244969173431,3
0.316060734683653,0.141080970239547,3
0.206050039369075,0.458159778646251,1
0.716155434788765,0.515161195152826,2
0.794503272766426,0.00178792770065699,4
0.287238844667695,0.54310356569589,1
0.21893393486936,0.168022490051623,3
0.171055570888511,0.541496779036449,1
0.89994337203864,0.501334316602867,2
0.67402962657366,0.0414244207547061,4
0.0966220820581282,0.650908964210934,1
0.13830855656971,0.629167024530525,1
0.098230262424684,0.0308804138794401,3
0.730150362936187,0.545275168873665,2
0.177600018567941,0.570865491494593,1
0.303517034761117,0.0855096533671883,3
0.284201011340564,0.156586744313052,3
0.295463859143243,0.205856217490962,3
0.726082917920405,0.170826806436025,4
0.0205151833148817,0.12216040109866,3
0.993700257984651,0.486503766628647,2
0.123972626399531,0.0758654682993768,3
0.680267396679819,0.576563054989328,2
0.800347980640756,0.569737534474329,2
0.269443890658711,0.48002541865924,1
0.878342915398552,0.0828245505148847,4
0.752597785227165,0.498576813408306,2
0.890199322702939,0.6021054137801,2
0.164381618495406,0.123729578452295,3
0.164703165561877,0.204506520042222,3
0.882141988917032,0.0104183926736211,4
0.843786706855614,0.106745759138783,4
0.0944930316413788,0.474808339055622,1
0.213677033573576,0.0766502842413874,3
0.83582744416343,0.184242600928747,4
0.759615861015726,0.116253741385258,4
0.729022140748558,0.534816277012245,2
0.227610032329576,0.039413395223443,3
0.112196361273328,0.577035479674745,1
0.177327271016341,0.512046826890018,1
0.310587854852706,0.567932803229269,1
0.296551949901517,0.4845919769553,1
0.245648192807695,0.531278753569161,1
0.747417355541124,0.604359476890406,2
0.329692035897606,0.191594323054529,3
0.993391314433441,0.639167094659387,2
0.886144609833107,0.498043671392367,2
0.809651198331777,0.571620130060256,2
0.15358611304462,0.448018399877528,1
0.787569518364087,0.539598729659861,2
0.742056792295501,0.52560233545414,2
0.125148975110629,0.0661445355332203,3
0.775262673375862,0.0727121201807335,4
0.0689184549154661,0.634531521037805,1
0.0963783732235098,0.628731546255938,1
0.300457680441795,0.0221508130933631,3
0.21250483998985,0.495374934578907,1
0.83767352842202,0.0604580043714552,4
0.195564376369568,0.173762321531716,3
0.0626393807029033,0.647866016569213,1
0.0760868679531335,0.627953139279346,1
0.157898773229991,0.123744714328646,3
0.215300978713215,0.550840403252268,1
0.147850782228227,0.186150368230348,3
0.0926333794137352,0.155251615375214,3
0.924323342539926,0.0618144041316124,4
0.765415384697926,0.0779584101725985,4
0.243220929027829,0.487168387325577,1
0.291227600419769,0.534535838334766,1
0.286229598249264,0.0573482278760934,3
0.893249618455772,0.520643380356217,2
0.968235177355091,0.539494969784616,2
0.245585171502641,0.102352709181396,3
0.826870504455681,0.215026741223567,4
0.764028017830166,0.532559228169455,2
0.110493318410605,0.483555555574609,1
0.0574733969132036,0.477684753880698,1
0.146450322440333,0.139163292767709,3
0.802203517762608,0.499267684307069,2
0.667280897680814,0.143152559124163,4
0.712141680202354,0.443158841512224,2
0.244839324875987,0.0869864971093358,3
0.83741123723993,0.553845838063843,2
0.743490231862908,0.518956004846719,2
0.00240519794937076,0.578147179967734,1
0.861581201423779,0.608879786898545,2
0.0720960668496754,0.216317901449956,3
0.270080361370877,0.154734100651062,3
0.21242115698492,0.149200325600474,3
0.174256945201972,0.170939893141964,3
0.0472869183496217,0.160728247914103,3
0.822108700473724,0.564233747589656,2
0.267083281188184,0.0619716582267296,3
0.236575360486566,0.190026348743928,3
0.97080579363935,0.491817002113914,2
0.717066109516607,0.142209522000536,4
0.790332478623905,0.144516491780525,4
0.226330603737829,0.475416214366033,1
0.677901408465182,0.647893454139034,2
0.239845805455355,0.105105650901954,3
0.722759312373445,0.0872296968676176,4
0.258771993444178,0.584911053074038,1
0.97503221735841,0.546335483737698,2
0.901221861476047,0.567434236370021,2
0.0570797666452498,0.101631385075317,3
0.786076753810092,0.0183509200536763,4
0.238438159892786,0.011037465343784,3
0.186694412152936,0.572054477201109,1
0.110264369722708,0.0570272758014466,3
0.970847713578314,0.117763345595581,4
0.16022030510371,0.0946721548222642,3
0.120767439408817,0.219714674087925,3
0.0959225556401051,0.131848420000919,3
0.0541388521711025,0.443310168956889,1
0.747357275993713,0.159456720834135,4
0.021658432274011,0.137519518667183,3
0.31056377146353,0.606717725559262,1
0.91682482811917,0.631126459924677,2
0.300464140049221,0.120349766496394,3
0.807998211875065,0.467344606992693,2
0.664211844817351,0.590805616486377,2
0.202454428163723,0.0789656221471941,3
0.218255340395717,0.450863413135426,1
0.224518523963116,0.136881831994529,3
0.266110674146855,0.546493641018691,1
0.902105953268188,0.602828392638178,2
0.0500186631681866,0.478418154285327,1
0.188194553951456,0.137791531972971,3
0.814666669223643,0.0572384225486369,4
0.786830477254022,0.148549885943322,4
0.858575290087539,0.640500754884707,2
0.823150168190263,0.105468361622806,4
0.0637334458181704,0.661538928748807,1
0.0505317785727995,0.648770249133804,1
0.890200484424327,0.461379967336493,2
0.909985948523247,0.0624611362532214,4
0.91626401638266,0.452201344498123,2
0.259738290179704,0.504087059808167,1
0.183796906931795,0.0772952467926141,3
0.243013030873304,0.511954582012199,1
0.805270257932374,0.522158735496666,2
0.148602095082896,0.0762434578960092,3
0.0406286957102943,0.526426766396566,1
0.768798626353308,0.540229914394628,2
0.949506967412929,0.158554204430574,4
0.88078833042819,0.636881049534063,2
0.75109509891816,0.0349937222177257,4
0.241532932293666,0.139561321041931,3
0.952263986086511,0.581815182958895,2
0.862703432499864,0.616835201169513,2
0.201425353261256,0.590171863566001,1
0.727925896215165,0.0884034320884256,4
0.793890357837377,0.639505501490995,2
0.726220558059891,0.497442215194805,2
0.100469555351249,0.624544249854635,1
0.261544153747232,0.174325844862492,3
0.32030351438188,0.114291313281884,3
0.784329234204083,0.107241864095497,4
0.248339347701934,0.213151491923103,3
0.746448650502748,0.538304922544592,2
0.677133057214764,0.13024566490839,4
0.678983277624697,0.609556896207955,2
0.134519428509973,0.54110688245034,1
0.263436336894716,0.518700202558126,1
0.913010321228937,0.576751836935129,2
0.158381325011545,0.485273966955844,1
0.238155236249711,0.0253374363680191,3
0.299051663309381,0.551641718875485,1
0.327079962442622,0.0856320618340634,3
0.172102354324535,0.178250253882911,3
0.287355245184234,0.0714889921201248,3
0.72486692831708,0.51164072417471,2
0.231508027090229,0.485185163923696,1
0.901794953589899,0.462584103473982,2
0.32516694949216,0.155064230172284,3
0.935013825232919,0.540409230623013,2
0.235430681406545,0.47055020207554,1
0.097138882607283,0.0370661307083271,3
0.810016302098715,0.18153371170121,4
0.900661764998831,0.559617199975771,2
0.244872100218808,0.606246256065909,1
0.708028765195652,0.518298168926497,2
0.204122925279692,0.528128416167461,1
0.303028120958602,0.192155967183711,3
0.687500169972909,0.641670923857242,2
0.0360123693527562,0.613777630424015,1
0.943343397540512,0.153516427575359,4
0.0624288003641476,0.0159593662309638,3
0.0519950077903717,0.116936384120591,3
0.84867669313536,0.218135423241904,4
0.886655487996729,0.489059924372332,2
0.1977160248718,0.0733585571592112,3
0.290856707177716,0.0912064312126707,3
0.861662504707011,0.593955321333969,2
0.08208181394186,0.140775252803519,3
0.0201916444501886,0.630236992566395,1
0.974937731188932,0.463280631774337,2
0.313872639303779,0.155432893309393,3
0.894951404881232,0.559434659998141,2
0.85571121666998,0.456246335455623,2
0.0539219401585595,0.0271846407557253,3
0.12392637674433,0.0373701622184153,3
0.911350924619498,0.198552675138593,4
0.0818728549157887,0.183928280910642,3
0.768865987198367,0.0429054799623658,4
0.791734630778406,0.548380552122692,2
0.289278564145597,0.156269660728331,3
0.126250751356578,0.456769779351729,1
0.870088366728706,0.55800870139599,2
0.150963279529315,0.490747145845356,1
0.19981588862883,0.586838590078869,1
0.794473164276569,0.467085732921375,2
0.836136383376949,0.627604701031798,2
0.75659006387534,0.573708174372004,2
0.942486844538257,0.64451701038641,2
0.73297951082739,0.0787515209713944,4
0.0904032395492366,0.584568681395909,1
0.858618025425816,0.549378410488961,2
0.26133470046851,0.0956895545708258,3
0.94575963476858,0.559196211419205,2
0.120248950091942,0.53315684358122,1
0.113804992894336,0.205884802886144,3
0.145045623854927,0.534007437738537,1
0.797260095878642,0.659904373564047,2
0.210991363855875,0.171606307073754,3
0.983630309379263,0.487956073631025,2
0.0673713427953056,0.164718837797028,3
0.91172605398101,0.649139518628746,2
0.194201779582866,0.64725983977942,1
0.808396197659101,0.137610450491591,4
0.113906091424375,0.612788506698155,1
0.280652236476165,0.0798682296872996,3
0.101736786856138,0.491765182574379,1
0.0880958652844743,0.461811643373969,1
0.00465980903738892,0.119089796298533,3
0.721996019938323,0.00792463686606081,4
0.671220527279631,0.0857455630748156,4
0.152678000476314,0.596951382360322,1
0.303020243826578,0.105437781707159,3
0.32123227868434,0.172767123092516,3
0.735370183678145,0.0949487121790159,4
0.943532050483687,0.504901174225925,2
0.12714887930794,0.465274250212078,1
0.219859662889032,0.579136110532624,1
0.767483664260193,0.46639978736345,2
0.745448428944739,0.162172125431279,4
0.0545352868451839,0.119567970434231,3
0.974455649027294,0.202161894024007,4
0.0736464932019584,0.549849278713587,1
0.873680210890157,0.201727246388962,4
0.831311631814126,0.164672466315361,4
0.220274605599367,0.640782863633829,1
0.871982183452533,0.0509637676207025,4
0.237470534999354,0.0807613745112512,3
0.803128432709455,0.590715144660881,2
0.100284728470934,0.582379281064193,1
0.74901344120023,0.489102940357752,2
0.261682667952124,0.608793523982121,1
0.881346439171652,0.655316102406051,2
0.995346204542269,0.483681933945855,2
0.265169635045135,0.553138012209289,1
0.925620824895433,0.598425718279523,2
0.737594893582087,0.475986914276333,2
0.21380720194693,0.0833394478377201,3
0.826790658108369,0.137633558438496,4
0.904151530420464,0.107916633290007,4
0.107415403842204,0.64462220203047,1
0.327156022491159,0.50618803476537,1
0.103213142707241,0.189849094648236,3
0.758030522610527,0.110973412135193,4
0.987058867108501,0.549896138681862,2
0.867944697324181,0.569662436595073,2
0.721112048128333,0.020743261796082,4
0.232900929531586,0.139932349116239,3
0.198986759979978,0.575647684804817,1
0.851636537612877,0.11051448404597,4
0.296965004381421,0.548232613985072,1
0.0777232099638075,0.180583404140802,3
0.767608612629471,0.09415819895586,4
0.76332460167346,0.545231686001211,2
0.85097292695971,0.15343224638077,4
0.306128468062451,0.58435144001275,1
0.25622106331818,0.512772538177679,1
0.691798729347185,0.452611196779382,2
0.0825315174108829,0.621546248586158,1
0.112394894314975,0.201118760611186,3
0.846235093989356,0.0827008548471932,4
0.102711406292478,0.217542049131805,3
0.0348512565201002,0.0904902800022359,3
0.126049056397766,0.0357984536947545,3
0.926671060752625,0.546265910770111,2
0.710543521378473,0.00334222690326013,4
0.238283010639327,0.139244795726563,3
0.14098529488339,0.207180320038336,3
0.82653968605234,0.0737400298145637,4
0.719896433438742,0.523181767010157,2
0.878773900124994,0.209291447278355,4
0.184025964189478,0.491615229766017,1
0.851878619540927,0.478651838368108,2
0.809380423727684,0.473662507921732,2
0.818497074312374,0.648568270597054,2
0.996380435636402,0.518933576489703,2
0.716352971496671,0.189748504066402,4
0.917786506748966,0.202251308412305,4
0.731244145334671,0.217865602603051,4
0.120645576352587,0.136701450749177,3
0.0960884641742173,0.153221254300991,3
0.279453246099523,0.464211306998849,1
0.904079425503477,0.0364189301209834,4
0.801195630508548,0.205690060834008,4
0.829715767684012,0.522597651880163,2
0.0100447486604058,0.0198476097413786,3
0.0475686198843812,0.0702894493976493,3
0.234017552133725,0.185459500159401,3
0.864510836727266,0.625735202018305,2
0.0535177263363367,0.585247750322378,1
0.057220994239583,0.472118315497071,1
0.769404823785023,0.653579750057999,2
0.114504063478392,0.629108443983616,1
0.256758521284428,0.52248870863582,1
0.855350168313358,0.057472078004728,4
0.20650998487382,0.0716552893340425,3
0.147808436662983,0.0631276625874673,3
0.667497996624123,0.0377262150650682,4
0.0868115249995617,0.169426322888046,3
0.0814379288255032,0.577452560616958,1
0.0314603424740064,0.114211723371343,3
0.196707636510663,0.13833413395216,3
0.751655506168213,0.580271069470069,2
0.095664652917215,0.100776502515143,3
0.788295208819066,0.498228338708318,2
0.9469305716435,0.483768684257644,2
0.101642988249939,0.156617398283194,3
0.15125865741862,0.602267764198425,1
0.151999517294555,0.615205913270283,1
0.922788097164088,0.609816928861777,2
0.999837613884259,0.109971668603508,4
0.129119374970216,0.563191676635498,1
0.867751126938924,0.51231695812778,2
0.122050401481399,0.473380598854646,1
0.994002494258032,0.133767777347366,4
0.930799952485746,0.0252355581930449,4
0.183697384009462,0.0201450389357455,3
0.129468545411313,0.550194013844418,1
0.096496586125167,0.152308115793626,3
0.192271525542221,0.617842053374648,1
0.285087737008533,0.00537884611166586,3
0.965128644005316,0.148422565788009,4
0.052144086167207,0.578570748729709,1
0.694099136195812,0.616320258212096,2
0.936815688385229,0.482327539821305,2
0.757714435111328,0.188239835699905,4
0.280849543692395,0.132819326665076,3
0.0221192977657999,0.174143543992791,3
0.71820578182826,0.585597567548821,2
0.946128506433411,0.168025655898292,4
0.31688092036928,0.196930204399712,3
0.166870582632128,0.0897501789245169,3
0.74424007890165,0.61262307214419,2
0.705104141803846,0.117445223214682,4
0.754725491319045,0.0172458497277225,4
0.0676110813974573,0.0554104101693692,3
0.980273151209702,0.490435630374022,2
0.723263647553664,0.563277553114545,2
0.048895130390202,0.164133456558472,3
0.16428230014518,0.474502182761358,1
0.712771696329443,0.52113464492253,2
0.815617832257064,0.0585657987036321,4
0.258260622242827,0.517927059689551,1
0.0519989935546318,0.132309565137793,3
0.132209856777717,0.490579260416426,1
0.146660711025279,0.651799079307314,1
0.0188002213318608,0.541428843482396,1
0.94480572899126,0.126334480477599,4
0.237245927160449,0.518653261671649,1
0.872050680529963,0.488152521281129,2
0.216248628025621,0.213921810500489,3
0.183072194346724,0.488922760908285,1
0.274987163660411,0.0705386017247257,3
0.882339204679032,0.494325978706973,2
0.0283349219491166,0.493745238527332,1
0.795744494258876,0.617789363402579,2
0.736853605896052,0.0458832604417653,4
0.77517988506417,0.642961156546928,2
0.176961090827388,0.0210535360685053,3
0.114584692936128,0.0942578687174845,3
0.912056485406314,0.0855161467178729,4
0.859696079451723,0.0114969514954705,4
0.832452554530956,0.0470562454124112,4
0.748443313844699,0.64004513207769,2
0.202553624244904,0.2059545262357,3
0.0340702900863164,0.0874935150021901,3
0.708910564430213,0.443859773886506,2
0.0453151350096568,0.189871901031997,3
0.167726850062275,0.640664864066262,1
0.154422314832289,0.54558404309391,1
0.0864033300562051,0.489867488753467,1
0.125672198632895,0.462948923892868,1
0.182298233855541,0.00612725423505119,3
0.29769235803269,0.526570469899559,1
0.190995866840921,0.529363577408515,1
0.787073643107501,0.583620188955666,2
0.0499509683648613,0.537999889239365,1
0.16848213102597,0.521276839862209,1
0.876470216575273,0.206646946987836,4
0.25562479667565,0.0278826308448842,3
0.68061764634813,0.537210741748,2
0.0638246670462857,0.621297682188945,1
0.955438706397931,0.0927070286669462,4
0.880271400944717,0.469829570678257,2
0.0973369218967708,0.0675483631673067,3
0.186618392112724,0.0968288283579712,3
0.879164032145356,0.212274477744112,4
0.138366806347473,0.0369114684170324,3
0.762194887083776,0.625045670566922,2
0.994051555979561,0.611434647819269,2
0.874765595737671,0.0335115743077583,4
0.0920906240974357,0.103839933441948,3
0.835036829596458,0.134827886027638,4
0.242930263221477,0.0320036041121461,3
0.207750582952693,0.0637822450492413,3
0.943403382776767,0.0726528090554602,4
0.945190404604473,0.21218849064988,4
0.777451524054524,0.00569937020872933,4
0.702045236802501,0.042142840441233,4
0.723461724003378,0.0581692622552,4
0.808228144291376,0.569817504798002,2
0.188949387921293,0.531031786262215,1
0.126033019948852,0.449130032007843,1
0.997360933272051,0.0109069675183473,4
0.791483415122168,0.51388944922265,2
0.859669765917883,0.660517911056575,2
0.887932316157274,0.468987527878143,2
0.810822666138827,0.166025015308556,4
0.916627883380885,0.497845330450839,2
0.278793509891228,0.145077644168382,3
0.926060052186655,0.139785944104183,4
0.967202351704638,0.134063848382007,4
0.264946860768296,0.559006210779054,1
0.908419815822583,0.545697816836058,2
0.0352389822532187,0.637096539999727,1
0.0359701176163689,0.494882741675664,1
0.269977875337699,0.147685769897701,3
0.998330903723622,0.0988733372305102,4
0.198722653198808,0.547892036310353,1
0.740397979375503,0.628748485347222,2
0.920904248984615,0.471096184221447,2
0.0569221007561694,0.502815626066488,1
0.184680647388619,0.181200954340024,3
0.815646574678253,0.141151743908852,4
0.235748007483608,0.512936334749839,1
0.844671270607211,0.454318077643334,2
0.974487755966498,0.0802838729869327,4
0.681767690040394,0.623883061242734,2
0.280725347890495,0.208134683952174,3
0.748154891237458,0.476062060675955,2
0.171070194866373,0.501913598091026,1
0.855720182170539,0.0423215559778738,4
0.0402729369834748,0.164283803338354,3
0.115806685457419,0.454341858948199,1
0.149238432173445,0.53216321524112,1
0.219764035334634,0.525673647738628,1
0.950932765504514,0.598069254481419,2
0.88282803899572,0.0530471123978966,4
0.141935904561363,0.603131381519539,1
0.171613238667939,0.0818127450804892,3
0.745764843603477,0.142575410863346,4
0.323398124599687,0.206775786445011,3
0.00231103716246916,0.655587113041331,1
0.222787076221091,0.143383631257718,3
0.220242368908824,0.593583389093256,1
0.131471648700088,0.450105744723605,1
0.175931466104672,0.0865308801917782,3
0.840066816078633,0.534419844441967,2
0.729950286900827,0.506736868159667,2
0.29450420636653,0.127943239829894,3
0.899738122553746,0.580598933698822,2
0.119290453591508,0.490190101538955,1
0.915617232034559,0.0997513383546298,4
0.911581829819959,0.155288703732847,4
0.11472827963873,0.17580650633419,3
0.898034098723992,0.0906158264501454,4
0.0810900873761012,0.64996347170008,1
0.220088538236087,0.0741807073891435,3
0.137497158896993,0.619552535554116,1
0.219991901035902,0.115230148298202,3
0.304923426261406,0.0260576697406931,3
0.322596461356775,0.136787309049344,3
0.881767849657129,0.512756505227571,2
0.103324866900872,0.205216254473217,3
0.166380993876903,0.131007119290881,3
0.116803716332436,0.175405270271628,3
0.864565026471789,0.514796358769466,2
0.976152820440152,0.457766023124992,2
0.0413925687802276,0.459244255089642,1
0.20089373004229,0.646707334356122,1
0.083089130432991,0.0939069673194354,3
0.787836993922925,0.659572407331274,2
0.727421276102411,0.119142128606964,4
0.82338756392533,0.163772371200299,4
0.72228295870976,0.495839896010888,2
0.025918339486366,0.632338706164035,1
0.139959764486705,0.14228850035038,3
0.178023578826433,0.522120237054732,1
0.810549613555392,0.134594357947409,4
0.938561102291017,0.0566197218094222,4
0.83864702022916,0.622913417003629,2
0.68090355548809,0.133616412163268,4
0.79631673919255,0.610373646110204,2
0.0505004446219924,0.074226630394484,3
0.0913636329812345,0.0619162434859759,3
0.778641652149733,0.0657296291281784,4
0.126578687987867,0.121095771303495,3
0.785393131612654,0.0704722796607604,4
0.764102941710655,0.552047583480465,2
0.96799902054981,0.522263311072814,2
0.161352977704563,0.60071162683405,1
0.758502785203008,0.0984537594857557,4
0.0594802215091468,0.0912138846239746,3
0.0195421797735961,0.492349224414846,1
0.314458849087544,0.040830435677269,3
0.797945542466722,0.590342906556498,2
0.692127428610934,0.174789845715635,4
0.0327894675300966,0.189305919847946,3
0.252478997043932,0.453379562199478,1
0.182491266916542,0.504061577643902,1
0.856768304249257,0.542563633086061,2
0.236471731467147,0.590554790905279,1
0.180450402720574,0.114531506232362,3
0.246560175030372,0.143240165444528,3
0.312406662515319,0.495418235275794,1
0.984100729980446,0.1427049920536,4
0.858462209718038,0.463846337725353,2
0.0951115577847143,0.54605095663733,1
0.933600081279562,0.106581792286952,4
0.0458145957002432,0.212900681374837,3
0.180327978694037,0.0959140248043442,3
0.292140901163195,0.142393687454287,3
0.193700392435068,0.513348930253993,1
0.88581750122666,0.0679557366748888,4
0.692846284709224,0.653820423066353,2
0.92411637571672,0.621022852022679,2
0.79876839881969,0.572202149785628,2
0.995815980472574,0.159986828472446,4
0.0249361737078003,0.602781621433835,1
0.912434648118905,0.597560124904322,2
0.017254996064824,0.156945756536022,3
0.327813220305861,0.0268429895756154,3
0.132096366513035,0.585265273623292,1
0.821632389973219,0.0286901227548462,4
0.874538431930574,0.00534427291365465,4
0.253006301307774,0.0381607507015211,3
0.777376566709613,0.195449007787915,4
0.765754632333081,0.574252492370776,2
0.083774453490567,0.00840770110183003,3
0.664319033467642,0.162448245783067,4
0.771119800381319,0.571961517090383,2
0.847540924614132,0.460383892095697,2
0.916366765660349,0.49508388580629,2
0.821957132368506,0.563815314093877,2
0.745877078730266,0.646993169644335,2
0.812314728625832,0.490400832059188,2
0.792787650435752,0.032116420731843,4
0.0796213253979671,0.48485616024717,1
0.236975589405899,0.512127972243073,1
0.275572218689195,0.119267380816853,3
0.169944058940484,0.0992995252589638,3
0.663190322599211,0.588512062078277,2
0.675242428527479,0.481857817697726,2
0.737393917304719,0.604420350902983,2
0.822088611404985,0.538741822574286,2
0.922016314853974,0.102439794601669,4
0.0552460407783265,0.126974091841365,3
0.878344362199443,0.0977315487429868,4
0.742836367753083,0.510026902990404,2
0.260434669303887,0.461379953687382,1
0.287261456221884,0.148370989600031,3
0.137901888574346,0.132820283607014,3
0.0283672461234624,0.615320135291803,1
0.82183108614381,0.607718169881473,2
0.89375538907795,0.200268583599387,4
0.214391280754326,0.170906143377238,3
0.741468926812523,0.54884750247133,2
0.844481450936709,0.193849263650458,4
0.979414611398753,0.626268450722736,2
0.685217471087476,0.181128009074339,4
0.0653554286941926,0.505671174269725,1
0.25773022996249,0.0385748975739958,3
0.267955539673352,0.0830122698495143,3
0.72925377460313,0.176923689861137,4
0.772133955718301,0.191571014739133,4
0.996726611016329,0.547493203835279,2
0.291910851896943,0.594384362726919,1
0.89465963333245,0.528107419946942,2
0.272019441423105,0.640840022957736,1
0.828044450780219,0.0489587198657899,4
0.153452199067153,0.608442262588233,1
0.785164047524117,0.540049891678507,2
0.304831163803909,0.0391166915632928,3
0.232949989843162,0.501716320352231,1
0.905782242454633,0.62365699276704,2
0.320386802531379,0.602920919646007,1
0.162472644280833,0.460452446255572,1
0.698416337980502,0.521699044809547,2
0.302260610097217,0.0175127546674048,3
0.852427406596667,0.581051549386912,2
0.0745736836807742,0.164423779625798,3
0.76547501602287,0.601792703720834,2
0.702877233677397,0.511341284312348,2
0.116583849367833,0.660841956941455,1
0.128547584192958,0.0630251608035966,3
0.92914733202195,0.444559288833929,2
0.717297492171301,0.474242838628259,2
0.110423385339682,0.615818419472817,1
0.214331616523338,0.154884974756705,3
0.224688270859471,0.510027023216956,1
0.158106807126366,0.0846332430536942,3
0.181912629809486,0.0612466284685743,3
0.123483582175063,0.551817521776408,1
0.81661120961561,0.63469961824439,2
0.0266808674455788,0.588297024469914,1
0.839213623937698,0.121141495566891,4
0.744110378999854,0.472075573100699,2
0.829133895967909,0.00724379165783772,4
0.00397663266850392,0.137345629138844,3
0.236245022250954,0.610992059077746,1
0.769049001633312,0.633186629164252,2
0.85104512879456,0.143450572479217,4
0.254516396910176,0.652488976916066,1
0.883884586393508,0.656589798461058,2
0.101332717062942,0.562307974519655,1
0.708927311092458,0.0985606520162,4
0.0447034128449983,0.488372593369403,1
0.0665776029536513,0.136962699784923,3
0.690170977886644,0.523985427080727,2
0.121897941014391,0.151661209993123,3
0.914005534726256,0.179380041608728,4
0.115947019341357,0.462294002282135,1
0.121612656433694,0.047104949256244,3
0.705933657508621,0.480266928983579,2
0.789970636387706,0.529572436326272,2
0.891147076356367,0.648430951718725,2
0.220813369227255,0.601696433819366,1
0.884619368861868,0.20393112436682,4
0.218812993309691,0.106256989035203,3
0.680042024830103,0.0645151750377406,4
0.230084805018478,0.0348862717769597,3
0.97518266215413,0.167091406301526,4
0.8417943288409,0.071104913975755,4
0.127515382321209,0.194439309146765,3
0.0624904688677224,0.21955630939248,3
0.939477246183213,0.030656631244239,4
0.956290340270119,0.133595596833909,4
0.138089791345584,0.193683659969761,3
0.985151023590939,0.140536991017736,4
0.295982380235767,0.542612313740639,1
0.819050577366737,0.54605301230922,2
0.689925198746289,0.112689416912488,4
0.116995204887026,0.171196684421114,3
0.0569717363241624,0.525465820326603,1
0.0217405104017095,0.0388353164805812,3
0.107220505538498,0.036459102893545,3
0.99137085959761,0.576146878664202,2
0.192477445917035,0.622116571407843,1
0.234336528186987,0.208002414096736,3
0.880385556626348,0.219424000014108,4
0.677760733998263,0.174684768242763,4
0.784822875177441,0.496396117028236,2
0.0752361978792143,0.533792215876938,1
0.965490381074337,0.463277954625215,2
0.0936139637280737,0.100782892319186,3
0.857448661566908,0.480612588559063,2
0.303030501313892,0.443587058411738,1
